timestamp,value,metric,result
2025-11-03 22:43:43,0.0,"result=""ok""",ok
2025-11-03 22:43:58,0.0,"result=""ok""",ok
2025-11-03 22:44:13,0.0,"result=""ok""",ok
2025-11-03 22:44:28,0.0,"result=""ok""",ok
2025-11-03 22:44:43,0.0,"result=""ok""",ok
2025-11-03 22:44:58,0.0,"result=""ok""",ok
2025-11-03 22:45:13,0.0,"result=""ok""",ok
2025-11-03 22:45:28,0.0,"result=""ok""",ok
2025-11-03 22:45:43,0.0,"result=""ok""",ok
2025-11-03 22:45:58,0.0,"result=""ok""",ok
2025-11-03 22:46:13,0.0,"result=""ok""",ok
2025-11-03 22:46:28,0.0,"result=""ok""",ok
2025-11-03 22:46:43,0.0,"result=""ok""",ok
2025-11-03 22:46:58,0.0,"result=""ok""",ok
