timestamp,value,metric,instance,job
2025-11-04 03:02:10,8.536138216460017,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:02:25,8.52000108493283,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:02:40,8.52498406193871,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:02:55,8.490488921492172,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:03:10,8.538104035104041,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:03:25,8.52480365453151,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:03:40,8.491067469384234,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:03:55,8.499839001941439,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:04:10,8.474544639262334,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:04:25,8.50331028929385,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:04:40,8.518750674972537,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:04:55,8.503832848680233,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:05:10,8.532710475723135,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:05:25,8.489649093906905,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:05:40,8.506594948293994,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:05:55,8.4915713659354,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:06:10,8.476902377446137,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:06:25,8.478837091364781,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:06:40,8.509518792479724,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:06:55,8.49348119607373,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:07:10,8.489599326346294,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:07:25,8.488554207573529,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:07:40,8.480834014734185,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:07:55,8.51483770051972,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:08:10,8.479029940662144,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:08:25,8.497126669888289,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:08:40,8.538066709433593,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:08:55,8.530240760527946,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:09:10,8.525456853764496,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:09:25,8.53319570943907,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:09:40,8.488087636692825,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:09:55,8.497443938087173,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:10:10,8.45725041195098,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:10:25,8.467129272731711,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:10:40,8.466090374904013,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:10:55,8.485176234397258,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:11:10,8.485897864026072,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:11:25,8.533239256054586,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:11:40,8.49867568521222,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:11:55,8.490762643075513,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:12:10,8.508044428496703,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:12:25,8.53796717431237,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:12:40,8.465070139911546,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:12:55,8.503185870392343,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:13:10,8.49453875673666,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:13:25,8.49700847193185,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:13:40,8.503260521733253,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:13:55,8.535988913778198,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:14:10,8.497157774613669,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:14:25,8.50592930717086,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:14:40,8.50633988954587,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:14:55,8.539074502535897,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:15:10,8.506538959788315,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:15:25,8.511434843563137,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:15:40,8.528828605995699,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:15:55,8.538097814158974,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:16:10,8.54668893930895,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:16:25,8.544636027433867,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:16:40,8.54061729691476,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:16:55,8.545077714534273,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:17:10,8.53154715899393,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:17:25,8.531130355673824,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:17:40,8.532629603437144,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:17:55,8.52654551915279,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:18:10,8.528436686455905,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:18:25,8.533052627702318,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:18:40,8.535453912501652,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:18:55,8.513798802692037,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:19:10,8.491222993011135,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:19:25,8.489773512808426,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:19:40,8.491428284198648,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:19:55,8.483459253556276,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:20:10,8.482084424694463,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:20:25,8.491726889562301,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:20:40,8.492106367211932,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:20:55,8.483316171819524,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:21:10,8.479297441300403,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:21:25,8.497182658393982,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:21:40,8.513294906140871,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 03:21:55,8.669701907242228,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
