timestamp,value,metric,instance
2025-11-04 03:08:09,3.224999997764826,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:08:24,5.200000003290668,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:08:39,3.1499999978890116,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:08:54,3.0833333311602473,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:09:09,3.183333336686104,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:09:24,5.174999999192849,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:09:39,3.0500000001241716,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:09:54,3.4500000020489097,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:10:09,3.1333333300426602,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:10:24,6.666666668218866,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:10:39,3.8416666677221656,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:10:54,3.300000000745058,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:11:09,3.4249999979510903,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:11:24,4.383333333147064,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:11:39,3.5166666672254507,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:11:54,3.450000000496715,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:12:09,3.2666666650523695,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:12:24,4.2333333333954215,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:12:39,3.2666666681567875,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:12:54,3.1666666657353346,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:13:09,3.2166666677221656,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:13:24,3.566666666107878,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:13:39,2.608333332464099,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:13:54,3.1499999994412065,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:14:09,2.8166666689018314,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:14:24,3.7666666647419333,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:14:39,3.0833333342646654,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:14:54,2.833333333643779,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:15:09,2.9916666680946946,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:15:24,3.466666665238634,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:15:39,3.0583333348234447,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:15:54,3.0916666643073114,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:16:09,2.616666664058968,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:16:24,2.791666671012834,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:16:39,2.6916666654869914,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:16:54,2.099999998075262,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:17:09,1.8416666689639243,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:17:24,2.449999999565378,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:17:39,2.000000000310436,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:17:54,2.0916666664803927,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:18:09,1.8416666674117295,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:18:24,2.8083333310981544,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:18:39,2.4583333342646654,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:18:54,2.049999999192849,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:19:09,2.1833333342025583,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:19:24,2.2416666677842443,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:19:39,2.3416666655490843,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:19:54,2.0916666680326017,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:20:09,2.224999998385698,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:20:24,2.5333333325882705,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:20:39,1.9583333330228925,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:20:54,2.050000000745058,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:21:09,2.0083333334575144,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:21:24,2.450000001117587,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:21:39,3.7833333325882847,"instance=""node-exporter:9100""",node-exporter:9100
2025-11-04 03:21:54,26.339732055017024,"instance=""node-exporter:9100""",node-exporter:9100
