timestamp,value,metric,__name__,instance,job
2025-11-04 03:04:56,1.59,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:05:11,1.24,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:05:26,0.96,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:05:41,0.75,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:05:56,0.66,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:06:11,0.59,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:06:26,0.94,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:06:41,0.8,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:06:56,0.62,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:07:11,0.56,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:07:26,0.43,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:07:41,0.34,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:07:56,0.33,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:08:11,0.26,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:08:26,0.49,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:08:41,0.38,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:08:56,0.37,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:09:11,0.29,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:09:26,0.22,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:09:41,0.25,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:09:56,0.19,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:10:11,0.22,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:10:26,1.29,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:10:41,1.01,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:10:56,0.86,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:11:11,0.67,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:11:26,0.59,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:11:41,0.6,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:11:56,0.47,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:12:11,0.44,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:12:26,0.34,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:12:41,0.34,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:12:56,0.26,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:13:11,0.28,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:13:26,0.3,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:13:41,0.23,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:13:56,0.18,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:14:11,0.14,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:14:26,0.19,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:14:41,0.23,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:14:56,0.18,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:15:11,0.22,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:15:26,0.17,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:15:41,0.13,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:15:56,0.17,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:16:11,0.13,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:16:26,0.1,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:16:41,0.08,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:16:56,0.06,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:17:11,0.05,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:17:26,0.12,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:17:41,0.09,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:17:56,0.07,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:18:11,0.05,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:18:26,0.04,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:18:41,0.11,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:18:56,0.23,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:19:11,0.18,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:19:26,0.21,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:19:41,0.16,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:19:56,0.35,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:20:11,0.27,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:20:26,0.21,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:20:41,0.16,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:20:56,0.13,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:21:11,0.1,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:21:26,0.08,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:21:41,0.06,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
2025-11-04 03:21:56,1.42,"__name__=""node_load1"",instance=""node-exporter:9100"",job=""node""",node_load1,node-exporter:9100,node
