timestamp,value,metric,instance,job
2025-11-03 22:08:26,8.503534243316594,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:08:41,8.505468957235223,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:08:56,8.52525778352205,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:09:11,8.527584416980488,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:09:26,8.54475422539032,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:09:41,8.50732279886789,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:09:56,8.486694144995795,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:10:11,8.528455349291136,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:10:26,8.527721277772159,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:10:41,8.524212664749285,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:10:56,8.559522749000791,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:11:11,8.56236572090053,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:11:26,8.50156842467257,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:11:41,8.490520026217553,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:11:56,8.47422737106345,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:12:11,8.534079083639853,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:12:26,8.528822385050617,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:12:41,8.550800984004198,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:12:56,8.541531775840937,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:13:11,8.555118319886972,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:13:26,8.548698304568518,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:13:41,8.518128580464932,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:13:56,8.523858070879953,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:14:11,8.538359093852165,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:14:26,8.560032866497025,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:14:41,8.540013865242386,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:14:56,8.51491235186063,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:15:11,8.524747666025817,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:15:26,8.54013206319884,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:15:41,8.587915142327759,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:15:56,8.561706300722477,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:16:11,8.545394982733143,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:16:26,8.606055418169447,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:16:41,8.558241234315133,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:16:56,8.535957809052817,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:17:11,8.571778010800557,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:17:26,8.535279726039533,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:17:41,8.521326146234003,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:17:56,8.544231666003938,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:18:11,8.549818074682193,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:18:26,8.556860184508253,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:18:41,8.549475922703024,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:18:56,8.548505455271155,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:19:11,8.540256482100347,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:19:26,8.572972432255156,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:19:41,8.538974967414688,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:19:56,8.564841657040787,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:20:11,8.547684290521119,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:20:26,8.561320602127765,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:20:41,8.596145452663336,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:20:56,8.587355257270914,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:21:11,8.57798029304135,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:21:26,8.570751554863008,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:21:41,8.583348968641957,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:21:56,8.5696380056944,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:22:11,8.533680943154991,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:22:26,8.548001558720003,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:22:41,8.520281027461237,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:22:56,8.560070192167473,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-03 22:23:11,8.70469472329485,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
