timestamp,value,metric,result
2025-11-04 00:05:27,0.0,"result=""ok""",ok
2025-11-04 00:05:42,0.0,"result=""ok""",ok
2025-11-04 00:05:57,0.0,"result=""ok""",ok
2025-11-04 00:06:12,0.0,"result=""ok""",ok
2025-11-04 00:06:27,0.0,"result=""ok""",ok
2025-11-04 00:06:42,0.0,"result=""ok""",ok
2025-11-04 00:06:57,0.0,"result=""ok""",ok
2025-11-04 00:07:12,0.0,"result=""ok""",ok
2025-11-04 00:07:27,0.0,"result=""ok""",ok
2025-11-04 00:07:42,0.0,"result=""ok""",ok
2025-11-04 00:07:57,0.0,"result=""ok""",ok
2025-11-04 00:08:12,0.0,"result=""ok""",ok
2025-11-04 00:08:27,0.0,"result=""ok""",ok
2025-11-04 00:08:42,0.0,"result=""ok""",ok
2025-11-04 00:08:57,0.0,"result=""ok""",ok
2025-11-04 00:09:12,0.0,"result=""ok""",ok
2025-11-04 00:09:27,0.0,"result=""ok""",ok
2025-11-04 00:09:42,0.0,"result=""ok""",ok
2025-11-04 00:09:57,0.0,"result=""ok""",ok
2025-11-04 00:10:12,0.0,"result=""ok""",ok
2025-11-04 00:10:27,0.0,"result=""ok""",ok
2025-11-04 00:10:42,0.0,"result=""ok""",ok
2025-11-04 00:10:57,0.0,"result=""ok""",ok
2025-11-04 00:11:12,0.0,"result=""ok""",ok
2025-11-04 00:11:27,0.0,"result=""ok""",ok
2025-11-04 00:11:42,0.0,"result=""ok""",ok
2025-11-04 00:11:57,0.0,"result=""ok""",ok
2025-11-04 00:12:12,0.0,"result=""ok""",ok
2025-11-04 00:12:27,0.0,"result=""ok""",ok
2025-11-04 00:12:42,0.0,"result=""ok""",ok
2025-11-04 00:12:57,0.0,"result=""ok""",ok
2025-11-04 00:13:12,0.0,"result=""ok""",ok
2025-11-04 00:13:27,0.0,"result=""ok""",ok
2025-11-04 00:13:42,0.0,"result=""ok""",ok
2025-11-04 00:13:57,0.0,"result=""ok""",ok
2025-11-04 00:14:12,0.0,"result=""ok""",ok
2025-11-04 00:14:27,0.0,"result=""ok""",ok
2025-11-04 00:14:42,0.0,"result=""ok""",ok
2025-11-04 00:14:57,0.0,"result=""ok""",ok
2025-11-04 00:15:12,0.0,"result=""ok""",ok
2025-11-04 00:15:27,0.0,"result=""ok""",ok
2025-11-04 00:15:42,0.0,"result=""ok""",ok
2025-11-04 00:15:57,0.0,"result=""ok""",ok
2025-11-04 00:16:12,0.0,"result=""ok""",ok
2025-11-04 00:16:27,0.0,"result=""ok""",ok
2025-11-04 00:16:42,0.0,"result=""ok""",ok
2025-11-04 00:16:57,0.0,"result=""ok""",ok
2025-11-04 00:17:12,0.0,"result=""ok""",ok
2025-11-04 00:17:27,0.0,"result=""ok""",ok
2025-11-04 00:17:42,0.0,"result=""ok""",ok
2025-11-04 00:17:57,0.0,"result=""ok""",ok
2025-11-04 00:18:12,0.0,"result=""ok""",ok
2025-11-04 00:18:27,0.0,"result=""ok""",ok
2025-11-04 00:18:42,0.0,"result=""ok""",ok
2025-11-04 00:18:57,0.0,"result=""ok""",ok
2025-11-04 00:19:12,0.0,"result=""ok""",ok
2025-11-04 00:19:27,0.0,"result=""ok""",ok
2025-11-04 00:19:42,0.0,"result=""ok""",ok
2025-11-04 00:19:57,0.0,"result=""ok""",ok
2025-11-04 00:20:12,0.0,"result=""ok""",ok
2025-11-04 00:20:27,0.0,"result=""ok""",ok
2025-11-04 00:20:42,0.0,"result=""ok""",ok
2025-11-04 00:20:57,0.0,"result=""ok""",ok
2025-11-04 00:21:12,0.0,"result=""ok""",ok
2025-11-04 00:21:27,0.0,"result=""ok""",ok
2025-11-04 00:21:42,0.0,"result=""ok""",ok
2025-11-04 00:21:57,0.0,"result=""ok""",ok
