timestamp,value,metric,instance,job
2025-11-04 00:08:59,8.537058916331276,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:09:14,8.503179649447262,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:09:29,8.536051123228958,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:09:44,8.494831141155231,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:09:59,8.51922968774339,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:10:14,8.508741174345218,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:10:29,8.532561173041302,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:10:44,8.551112031258015,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:10:59,8.557476058070776,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:11:14,8.534539433575489,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:11:29,8.532984197306476,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:11:44,8.537052695386194,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:11:59,8.579087621264875,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:12:14,8.577563489721257,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:12:29,8.550029586814773,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:12:44,8.539634387592741,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:12:59,8.546956439947223,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:13:14,8.530079015955977,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:13:29,8.52339149999925,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:13:44,8.51768689336454,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:13:59,8.513966768209087,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:14:14,8.519428757985821,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:14:29,8.514433339089777,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:14:44,8.522825393997337,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:14:59,8.527466219024049,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:15:14,8.52153143742153,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:15:29,8.479564941938676,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:15:44,8.496118876785971,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:15:59,8.47298940299332,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:16:14,8.547080858848744,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:16:29,8.520629400385502,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:16:44,8.544200561278544,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:16:59,8.538371535742314,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:17:14,8.543889514024755,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:17:29,8.566222706847668,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:17:44,8.53351297763794,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:17:59,8.549811853737125,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:18:14,8.586440778344738,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:18:29,8.514103629000743,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:18:44,8.551217787324305,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:18:59,8.573893132126415,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:19:14,8.573295921399108,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:19:29,8.546763590649874,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:19:44,8.545818006998317,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:19:59,8.573743829444581,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:20:14,8.57669255741061,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:20:29,8.548424582985177,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:20:44,8.532772685173896,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:20:59,8.527963894630133,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:21:14,8.562738977605093,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:21:29,8.571690917569498,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:21:44,8.553662618739182,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
2025-11-04 00:21:59,8.829524207190317,"instance=""node-exporter:9100"",job=""node""",node-exporter:9100,node
