trace_id,span_id,parent_span_id,service,operation,start_time,duration_us,http_status_code,http_method,http_url,component,tags,logs
01f9f992d34d2e11,01f9f992d34d2e11,,nginx-web-server,/wrk2-api/home-timeline/read,2025-11-04 03:13:48.634000,1949,200,GET,http://localhost:8080/wrk2-api/home-timeline/read?req_id=244&user_id=669&start=197&stop=53,nginx,"{""sampler.type"": ""probabilistic"", ""sampler.param"": 0.2, ""http.status_code"": 200, ""http.status_line"": """", ""component"": ""nginx"", ""nginx.worker_pid"": ""11"", ""peer.address"": ""192.168.64.1:54432"", ""http.method"": ""GET"", ""http.url"": ""http://localhost:8080/wrk2-api/home-timeline/read?req_id=244&user_id=669&start=197&stop=53"", ""http.host"": ""localhost:8080"", ""internal.span.format"": ""proto""}",
01f9f992d34d2e11,68272a45e9c72eb7,a9a6db0e539e0ccf,nginx-web-server,read_home_timeline_client,2025-11-04 03:13:48.634154,1740,,,,,"{""internal.span.format"": ""proto""}",
01f9f992d34d2e11,a9a6db0e539e0ccf,01f9f992d34d2e11,nginx-web-server,/wrk2-api/home-timeline/read,2025-11-04 03:13:48.634057,1891,200,GET,http://localhost:8080/wrk2-api/home-timeline/read?req_id=244&user_id=669&start=197&stop=53,nginx,"{""component"": ""nginx"", ""nginx.worker_pid"": ""11"", ""peer.address"": ""192.168.64.1:54432"", ""http.method"": ""GET"", ""http.url"": ""http://localhost:8080/wrk2-api/home-timeline/read?req_id=244&user_id=669&start=197&stop=53"", ""http.host"": ""localhost:8080"", ""http.status_code"": 200, ""http.status_line"": """", ""internal.span.format"": ""proto""}",
022f44a64ee6a2b5,3be0c4dcac106439,07b3d7eed1258358,user-timeline-service,read_user_timeline_redis_find_client,2025-11-04 03:15:41.211038,177,,,,,"{""internal.span.format"": ""proto""}",
022f44a64ee6a2b5,4fe3279fd9b990e5,07b3d7eed1258358,user-timeline-service,user_timeline_mongo_find_client,2025-11-04 03:15:41.211261,18,,,,,"{""internal.span.format"": ""proto""}",
022f44a64ee6a2b5,07b3d7eed1258358,f419071cc81cb6b6,user-timeline-service,read_user_timeline_server,2025-11-04 03:15:41.211026,1543,,,,,"{""internal.span.format"": ""proto""}",
022f44a64ee6a2b5,f5ec2fef56fa13ce,07b3d7eed1258358,post-storage-service,post_storage_read_posts_server,2025-11-04 03:15:41.212375,13,,,,,"{""internal.span.format"": ""proto""}",
022f44a64ee6a2b5,f419071cc81cb6b6,6288c1be43cf9476,nginx-web-server,ReadUserTimeline,2025-11-04 03:15:41.210675,2098,,,,,"{""internal.span.format"": ""proto""}",
022f44a64ee6a2b5,6288c1be43cf9476,022f44a64ee6a2b5,nginx-web-server,/wrk2-api/user-timeline/read,2025-11-04 03:15:41.210603,2236,200,GET,http://localhost:8080/wrk2-api/user-timeline/read?req_id=-1247724426&user_id=865&start=212&stop=844,nginx,"{""component"": ""nginx"", ""nginx.worker_pid"": ""14"", ""peer.address"": ""192.168.64.1:54638"", ""http.method"": ""GET"", ""http.url"": ""http://localhost:8080/wrk2-api/user-timeline/read?req_id=-1247724426&user_id=865&start=212&stop=844"", ""http.host"": ""localhost:8080"", ""http.status_code"": 200, ""http.status_line"": """", ""internal.span.format"": ""proto""}",
022f44a64ee6a2b5,022f44a64ee6a2b5,,nginx-web-server,/wrk2-api/user-timeline/read,2025-11-04 03:15:41.210000,2839,200,GET,http://localhost:8080/wrk2-api/user-timeline/read?req_id=-1247724426&user_id=865&start=212&stop=844,nginx,"{""sampler.type"": ""probabilistic"", ""sampler.param"": 0.2, ""http.status_code"": 200, ""http.status_line"": """", ""component"": ""nginx"", ""nginx.worker_pid"": ""14"", ""peer.address"": ""192.168.64.1:54638"", ""http.method"": ""GET"", ""http.url"": ""http://localhost:8080/wrk2-api/user-timeline/read?req_id=-1247724426&user_id=865&start=212&stop=844"", ""http.host"": ""localhost:8080"", ""internal.span.format"": ""proto""}",
024d196375da369d,ff0ae339ed1a89df,957ba242291ef014,user-mention-service,compose_user_mentions_server,2025-11-04 03:13:48.615070,42,,,,,"{""internal.span.format"": ""proto""}",
024d196375da369d,48a776c5741ef8e8,678a8cd94f04b848,unique-id-service,compose_unique_id_server,2025-11-04 03:13:48.613407,75,,,,,"{""internal.span.format"": ""proto""}",
024d196375da369d,8163998a37fcc82a,2dfac874632a8284,user-service,compose_creator_server,2025-11-04 03:13:48.613323,13,,,,,"{""internal.span.format"": ""proto""}",
024d196375da369d,957ba242291ef014,702418f3e1498c71,text-service,compose_user_mentions_client,2025-11-04 03:13:48.614780,563,,,,,"{""internal.span.format"": ""proto""}",
024d196375da369d,702418f3e1498c71,fec321f9349f2729,text-service,compose_text_server,2025-11-04 03:13:48.613431,2204,,,,,"{""internal.span.format"": ""proto""}",
024d196375da369d,7b514f516f212b59,702418f3e1498c71,text-service,compose_urls_client,2025-11-04 03:13:48.614709,729,,,,,"{""internal.span.format"": ""proto""}",
024d196375da369d,72fc56b094bcc81b,7b514f516f212b59,url-shorten-service,compose_urls_server,2025-11-04 03:13:48.615022,83,,,,,"{""internal.span.format"": ""proto""}",
024d196375da369d,678a8cd94f04b848,860b7d2c3a35f786,compose-post-service,compose_unique_id_client,2025-11-04 03:13:48.613078,497,,,,,"{""internal.span.format"": ""proto""}",
024d196375da369d,fec321f9349f2729,860b7d2c3a35f786,compose-post-service,compose_text_client,2025-11-04 03:13:48.612914,2841,,,,,"{""internal.span.format"": ""proto""}",
024d196375da369d,860b7d2c3a35f786,57c4d34c649d74df,compose-post-service,compose_post_server,2025-11-04 03:13:48.612757,11885,,,,,"{""internal.span.format"": ""proto""}",
024d196375da369d,dbdbef44a3a48be0,860b7d2c3a35f786,compose-post-service,compose_media_client,2025-11-04 03:13:48.613037,11499,,,,,"{""internal.span.format"": ""proto""}",
024d196375da369d,2dfac874632a8284,860b7d2c3a35f786,compose-post-service,compose_creator_client,2025-11-04 03:13:48.613018,641,,,,,"{""internal.span.format"": ""proto""}",
024d196375da369d,1b05c481ca1388c1,024d196375da369d,nginx-web-server,/wrk2-api/post/compose,2025-11-04 03:13:48.611739,13203,500,POST,http://localhost:8080/wrk2-api/post/compose,nginx,"{""component"": ""nginx"", ""nginx.worker_pid"": ""8"", ""peer.address"": ""192.168.64.1:54404"", ""http.method"": ""POST"", ""http.url"": ""http://localhost:8080/wrk2-api/post/compose"", ""http.host"": ""localhost:8080"", ""http.status_code"": 500, ""http.status_line"": """", ""error"": true, ""internal.span.format"": ""proto""}","2025-11-04 03:13:48.624962: {""event"": ""error"", ""message"": """"}"
024d196375da369d,024d196375da369d,,nginx-web-server,/wrk2-api/post/compose,2025-11-04 03:13:48.611000,13943,500,POST,http://localhost:8080/wrk2-api/post/compose,nginx,"{""sampler.type"": ""probabilistic"", ""sampler.param"": 0.2, ""http.status_code"": 500, ""http.status_line"": """", ""error"": true, ""component"": ""nginx"", ""nginx.worker_pid"": ""8"", ""peer.address"": ""192.168.64.1:54404"", ""http.method"": ""POST"", ""http.url"": ""http://localhost:8080/wrk2-api/post/compose"", ""http.host"": ""localhost:8080"", ""internal.span.format"": ""proto""}","2025-11-04 03:13:48.624981: {""event"": ""error"", ""message"": """"}"
024d196375da369d,57c4d34c649d74df,1b05c481ca1388c1,nginx-web-server,compose_post_client,2025-11-04 03:13:48.612221,32154368,,,,,"{""internal.span.format"": ""proto""}",
027d0cbdd71289f4,f68a4a9ed1ffbf96,16cf32c92736ef46,home-timeline-service,read_home_timeline_server,2025-11-04 03:11:45.271883,10,,,,,"{""internal.span.format"": ""proto""}",
027d0cbdd71289f4,16cf32c92736ef46,d6bf03ddc1ec61f9,nginx-web-server,read_home_timeline_client,2025-11-04 03:11:45.271571,444,,,,,"{""internal.span.format"": ""proto""}",
027d0cbdd71289f4,d6bf03ddc1ec61f9,027d0cbdd71289f4,nginx-web-server,/wrk2-api/home-timeline/read,2025-11-04 03:11:45.271506,564,200,GET,http://localhost:8080/wrk2-api/home-timeline/read?req_id=569&user_id=-1751256861&start=873&stop=355,nginx,"{""component"": ""nginx"", ""nginx.worker_pid"": ""13"", ""peer.address"": ""192.168.64.1:60450"", ""http.method"": ""GET"", ""http.url"": ""http://localhost:8080/wrk2-api/home-timeline/read?req_id=569&user_id=-1751256861&start=873&stop=355"", ""http.host"": ""localhost:8080"", ""http.status_code"": 200, ""http.status_line"": """", ""internal.span.format"": ""proto""}",
027d0cbdd71289f4,027d0cbdd71289f4,,nginx-web-server,/wrk2-api/home-timeline/read,2025-11-04 03:11:45.271000,1071,200,GET,http://localhost:8080/wrk2-api/home-timeline/read?req_id=569&user_id=-1751256861&start=873&stop=355,nginx,"{""sampler.type"": ""probabilistic"", ""sampler.param"": 0.2, ""http.status_code"": 200, ""http.status_line"": """", ""component"": ""nginx"", ""nginx.worker_pid"": ""13"", ""peer.address"": ""192.168.64.1:60450"", ""http.method"": ""GET"", ""http.url"": ""http://localhost:8080/wrk2-api/home-timeline/read?req_id=569&user_id=-1751256861&start=873&stop=355"", ""http.host"": ""localhost:8080"", ""internal.span.format"": ""proto""}",
02891d881fd30546,ed4bdbcffa1664da,2919f034dba692c9,home-timeline-service,read_home_timeline_server,2025-11-04 03:12:17.471433,9,,,,,"{""internal.span.format"": ""proto""}",
02891d881fd30546,02891d881fd30546,,nginx-web-server,/wrk2-api/home-timeline/read,2025-11-04 03:12:17.471000,673,200,GET,http://localhost:8080/wrk2-api/home-timeline/read?req_id=56&user_id=762&start=-1577300699&stop=128,nginx,"{""sampler.type"": ""probabilistic"", ""sampler.param"": 0.2, ""http.status_code"": 200, ""http.status_line"": """", ""component"": ""nginx"", ""nginx.worker_pid"": ""9"", ""peer.address"": ""192.168.64.1:52498"", ""http.method"": ""GET"", ""http.url"": ""http://localhost:8080/wrk2-api/home-timeline/read?req_id=56&user_id=762&start=-1577300699&stop=128"", ""http.host"": ""localhost:8080"", ""internal.span.format"": ""proto""}",
02891d881fd30546,2919f034dba692c9,5f3f41ab9b4d3b78,nginx-web-server,read_home_timeline_client,2025-11-04 03:12:17.471160,457,,,,,"{""internal.span.format"": ""proto""}",
02891d881fd30546,5f3f41ab9b4d3b78,02891d881fd30546,nginx-web-server,/wrk2-api/home-timeline/read,2025-11-04 03:12:17.471100,573,200,GET,http://localhost:8080/wrk2-api/home-timeline/read?req_id=56&user_id=762&start=-1577300699&stop=128,nginx,"{""component"": ""nginx"", ""nginx.worker_pid"": ""9"", ""peer.address"": ""192.168.64.1:52498"", ""http.method"": ""GET"", ""http.url"": ""http://localhost:8080/wrk2-api/home-timeline/read?req_id=56&user_id=762&start=-1577300699&stop=128"", ""http.host"": ""localhost:8080"", ""http.status_code"": 200, ""http.status_line"": """", ""internal.span.format"": ""proto""}",
02a79db9ef8590b1,10b3d01fae38c0fb,02a79db9ef8590b1,nginx-web-server,/wrk2-api/user/follow,2025-11-04 03:14:31.484547,2703,200,POST,http://localhost:8080/wrk2-api/user/follow,nginx,"{""component"": ""nginx"", ""nginx.worker_pid"": ""10"", ""peer.address"": ""192.168.64.1:53260"", ""http.method"": ""POST"", ""http.url"": ""http://localhost:8080/wrk2-api/user/follow"", ""http.host"": ""localhost:8080"", ""http.status_code"": 200, ""http.status_line"": """", ""internal.span.format"": ""proto""}",
02a79db9ef8590b1,f10861f71db4d55f,10b3d01fae38c0fb,nginx-web-server,follow_client,2025-11-04 03:14:31.484624,2555,,,,,"{""internal.span.format"": ""proto""}",
